customer_tweet_id,customer_message,gold_intent,gold_route,annotator_notes,predicted_intent,intent_confidence,decision,decision_reason,draft_reply,evidence_json
1788822,"[HANDLE] got married, wife's skymiles # is in maiden name. Easiest way to change it?",loyalty_or_account,escalate,,loyalty_or_account,0.8859,escalate,loyalty_or_account requires a human to verify trip-specific policy or account data.,[HANDLE] Be sure to include your SkyMiles Account number along with how you would like your name to appear on the account. *HJB,"[{""source_customer_tweet_id"": ""1688743"", ""similar_customer_message"": ""[HANDLE] what\u2019s the easiest way to change your name on your #Skymiles account after getting married?"", ""historical_reply"": ""[HANDLE] Be sure to include your SkyMiles Account number along with how you would like your name to appear on the account. *HJB"", ""similarity"": 0.3492}, {""source_customer_tweet_id"": ""599509"", ""similar_customer_message"": ""[HANDLE] how do I change my name on my skyline miles account? Got married and last name changed."", ""historical_reply"": ""[HANDLE] Hi Kailey, congratulations! You can change your name 3 different ways. You can fax, mail or, email a copy of your updated ID. Please follow the attached link. If you would like the fax or mailing address please DM us. Thanks. [URL] *TMB [URL]"", ""similarity"": 0.2375}, {""source_customer_tweet_id"": ""1899477"", ""similar_customer_message"": ""[HANDLE] how do I change my name for Sky Miles if I recently got married?"", ""historical_reply"": ""[HANDLE] Hi Karisma, congrats! You will need to send in a copy of your married license to our SkyMiles department. [URL] *TMB"", ""similarity"": 0.2348}]"
2421220,[HANDLE] pilot helps rampers off load bags after completing his post flight inspection.. #excellentcustomerservice #teamworkmakesthedreamwork [URL],other_or_ambiguous,escalate,"Positive feedback post, no request",baggage_issue,0.8149,escalate,Historical resolution requires a private support interaction.,[HANDLE] Hi Wendy. I apologize for all that went wrong today. Please DM us know if we may be of any assistance via this channel. *TKR,"[{""source_customer_tweet_id"": ""426434"", ""similar_customer_message"": ""[HANDLE] /2 ur computers down, printer down. Bags not where u said. Here in DTW, bags @ destination! Time to load bags, not a vet. #wrong"", ""historical_reply"": ""[HANDLE] Hi Wendy. I apologize for all that went wrong today. Please DM us know if we may be of any assistance via this channel. *TKR"", ""similarity"": 0.2155}, {""source_customer_tweet_id"": ""1584806"", ""similar_customer_message"": ""I never stop being impressed by [HANDLE] teamwork. Off-Duty Captain on my flight helping load bags to stay on schedule! #SkyTeam #DL1271 [URL]"", ""historical_reply"": ""[HANDLE] Hi Eric, thank you for choosing Delta! Your business is greatly appreciated. *HRS"", ""similarity"": 0.2115}, {""source_customer_tweet_id"": ""2244138"", ""similar_customer_message"": ""[HANDLE] please get it together. No reason people should miss their connections because you can't load bags on a plane. Sitting here for 30min bags still sitting there. [URL]"", ""historical_reply"": ""[HANDLE] Hi, Matt I'm sorry for your delay. One moment while I check on the flight for you. *ALY"", ""similarity"": 0.1636}]"
2397439,Hey [HANDLE] why don’t you take the $$ you charge for carry-on pets and donate it to [HANDLE]?? Actually put that overcharge to good use!,refund_or_payment,escalate,,refund_or_payment,0.812,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,[HANDLE] ...the 1 checked bag free on Domestic Flights. This covers the cardholder and up to 8 additional passengers traveling on the same reservation. *ATJ 2/2,"[{""source_customer_tweet_id"": ""2164852"", ""similar_customer_message"": ""[HANDLE] Hello, My question is regarding carry-on bags, what\u2019s the charge for carry-on for basic economy seat?. Please advise."", ""historical_reply"": ""[HANDLE] ...the 1 checked bag free on Domestic Flights. This covers the cardholder and up to 8 additional passengers traveling on the same reservation. *ATJ 2/2"", ""similarity"": 0.2037}, {""source_customer_tweet_id"": ""951153"", ""similar_customer_message"": ""How can you charge what you charge for wifi [HANDLE]? This was the fastest test. Refund please. I can't work like this. [URL]"", ""historical_reply"": ""[HANDLE] Keith you would need to follow up with Gogo for in flight WiFi refund request. Thank you. [URL] *TMB"", ""similarity"": 0.1798}, {""source_customer_tweet_id"": ""891735"", ""similar_customer_message"": ""[HANDLE] But why do you charge to cancel a leg I won\u2019t take?"", ""historical_reply"": ""[HANDLE] I do apologize. any flight change is $200 plus the difference in fare. *AMS"", ""similarity"": 0.1665}]"
2332104,[HANDLE] Still delayed.,flight_disruption_or_status,escalate,,flight_disruption_or_status,0.9936,escalate,Historical resolution contains flight-specific details not present in this message.,"[HANDLE] DL8959 MSP-TCM is estimated to depart at 1 am, arriving at 2:19 am. Please, let us know if you need any assistance. *AMV","[{""source_customer_tweet_id"": ""1659743"", ""similar_customer_message"": ""[HANDLE] is flight 8959 still delayed until 1am?"", ""historical_reply"": ""[HANDLE] DL8959 MSP-TCM is estimated to depart at 1 am, arriving at 2:19 am. Please, let us know if you need any assistance. *AMV"", ""similarity"": 0.4735}, {""source_customer_tweet_id"": ""756293"", ""similar_customer_message"": ""Way to come through [HANDLE]! Still delayed, but much more comfortable. Thank you!"", ""historical_reply"": ""[HANDLE] ...*AMV 2/2 [URL]"", ""similarity"": 0.4406}, {""source_customer_tweet_id"": ""904318"", ""similar_customer_message"": ""[HANDLE] still delayed because apparently the new part got here but it was time for a shift change, so we get delayed further"", ""historical_reply"": ""[HANDLE] Again, Jennifer, I'm sorry for the inconvenience. If you need rebooking assistance please DM me your confirmation number. Thank you. *TMB [URL]"", ""similarity"": 0.3359}]"
302693,Hey [HANDLE]! I called the #DiamondMedallionDesk and I get a “cannot complete your call” message. What’s up? 🤔,loyalty_or_account,escalate,,other_or_ambiguous,0.5765,escalate,Intent confidence 0.58 is below the 0.70 auto-handle threshold.,"[HANDLE] Thank you, I will forward this to our inflight leadership team. *AMS","[{""source_customer_tweet_id"": ""2224360"", ""similar_customer_message"": ""Hey [HANDLE] what\u2019s up with the missing armrest? [URL]"", ""historical_reply"": ""[HANDLE] Thank you, I will forward this to our inflight leadership team. *AMS"", ""similarity"": 0.2767}, {""source_customer_tweet_id"": ""175552"", ""similar_customer_message"": ""hey [HANDLE]"", ""historical_reply"": ""[HANDLE] Hey James, do you need any help? *TBT"", ""similarity"": 0.2739}, {""source_customer_tweet_id"": ""1294198"", ""similar_customer_message"": ""Hey [HANDLE]"", ""historical_reply"": ""[HANDLE] Hello! *ACJ"", ""similarity"": 0.2739}]"
1898286,[HANDLE] another flight that the agent makes me check my bag saying it won’t fit but plenty of other suitcases my size are carried on board!!,baggage_issue,escalate,,baggage_issue,0.9288,escalate,baggage_issue requires a human to verify trip-specific policy or account data.,"[HANDLE] If the aircraft is too heavy in the cabin, to even out the weight of the aircraft, carry-on bags will be placed underneath. *HML","[{""source_customer_tweet_id"": ""1859392"", ""similar_customer_message"": ""[HANDLE] - why did you make me check my small bag when you had plenty of bin space on the flight? Now wasting my time at baggage claim..."", ""historical_reply"": ""[HANDLE] If the aircraft is too heavy in the cabin, to even out the weight of the aircraft, carry-on bags will be placed underneath. *HML"", ""similarity"": 0.1634}, {""source_customer_tweet_id"": ""1373378"", ""similar_customer_message"": ""[HANDLE] according to your gate agent at D31 ATL a bag checked and tagged by another gate agent as shown can\u2019t be carried on. \ud83e\udd14\ud83d\ude44\ud83d\ude11 [URL]"", ""historical_reply"": ""[HANDLE] Thanks for bringing this to our attention. I apologize for any confusion this caused. *AMC"", ""similarity"": 0.1628}, {""source_customer_tweet_id"": ""986488"", ""similar_customer_message"": "".[HANDLE] when will you get it right? Kicking people off planes now You won\u2019t check my bag on another flight but you do for someone else?"", ""historical_reply"": ""[HANDLE] ...*TBW 3/3"", ""similarity"": 0.1526}]"
1510965,[HANDLE] my first flight with you in status challenge is 4 hours delayed. likelihood of me sticking with y'all is getting slimmer by the minute...,flight_disruption_or_status,escalate,,flight_disruption_or_status,0.8093,escalate,Historical resolution requires a private support interaction.,"[HANDLE] Hey Bill, sorry to hear this. Please DM us your confirmation number for assistance. *AJY [URL]","[{""source_customer_tweet_id"": ""915492"", ""similar_customer_message"": ""Hey [HANDLE] my first flight is delayed and I am missing my connection. New to be rebooked. Can you help?"", ""historical_reply"": ""[HANDLE] Hey Bill, sorry to hear this. Please DM us your confirmation number for assistance. *AJY [URL]"", ""similarity"": 0.1594}, {""source_customer_tweet_id"": ""406687"", ""similar_customer_message"": ""[HANDLE] I'm hearing that there's only 1 runway which is contributing to massive flight delays! My [HANDLE] flight is 4 hours delayed!"", ""historical_reply"": ""[HANDLE] Pls follow/DM your confirmation or ticket number. *AFM [URL]"", ""similarity"": 0.1586}, {""source_customer_tweet_id"": ""804120"", ""similar_customer_message"": ""[HANDLE] Ok. My flight is 7.5 hours delayed. Want to be sure I can still get my connecting flight at 3:10."", ""historical_reply"": ""[HANDLE] Hmm, I see. Well, let's look for other options at the current airport. *ATJ"", ""similarity"": 0.1454}]"
1674268,[HANDLE] Refund me for the extra day of airport parking I'm going to incur and the day of work I'll miss,refund_or_payment,escalate,,refund_or_payment,0.9102,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,[HANDLE] Please use the link to provide your confirmation # and more details. *ABN [URL],"[{""source_customer_tweet_id"": ""1598302"", ""similar_customer_message"": ""[HANDLE] refunding my flight cost is a start. that doesn't fix missing work tomorrow or the extra day of parking at the airport i lose out on"", ""historical_reply"": ""[HANDLE] Please use the link to provide your confirmation # and more details. *ABN [URL]"", ""similarity"": 0.3035}, {""source_customer_tweet_id"": ""2258209"", ""similar_customer_message"": ""[HANDLE] Refund please"", ""historical_reply"": ""[HANDLE] Good evening, John. I can certainly take a look. Please use the link to provide your confirmation #. *ABN [URL]"", ""similarity"": 0.2453}, {""source_customer_tweet_id"": ""1708693"", ""similar_customer_message"": ""Hey [HANDLE] since I only got to use 2/3 of the seat I paid for, are you going to refund me 1/3 the total cost of the ticket?"", ""historical_reply"": ""[HANDLE] I regret your frustration. Please DM your confirmation # here. *TMT [URL]"", ""similarity"": 0.1598}]"
790266,[HANDLE] It’s okay :) if we miss our flight I hope y’all will help to reschedule a new one 😉😘,booking_change_or_cancellation,escalate,,booking_change_or_cancellation,0.3914,escalate,booking_change_or_cancellation requires a human to verify trip-specific policy or account data.,"[HANDLE] I'm glad we were able to assist Patricia. Thank you for flying Delta, and have a great weekend. *ALS","[{""source_customer_tweet_id"": ""502718"", ""similar_customer_message"": ""Thanks [HANDLE] for not charging me to reschedule a missed flight. \ud83d\ude0c\u2708\ufe0f"", ""historical_reply"": ""[HANDLE] I'm glad we were able to assist Patricia. Thank you for flying Delta, and have a great weekend. *ALS"", ""similarity"": 0.1714}, {""source_customer_tweet_id"": ""303561"", ""similar_customer_message"": ""[HANDLE] changes my flight and now I'll miss my mtg. Can't get through on app or website to reschedule. #help"", ""historical_reply"": ""[HANDLE] Hi, Lisa. Please DM your confirmation number. *AST [URL]"", ""similarity"": 0.1483}, {""source_customer_tweet_id"": ""1770123"", ""similar_customer_message"": ""[HANDLE] apparently there\u2019s a bad storm coming in and we need to reschedule our flights at JFK. Would love some assistance. :)"", ""historical_reply"": ""[HANDLE] Sure. Please DM us your confirmation number and we'll gladly assist you. *AMC"", ""similarity"": 0.1389}]"
829578,Thank you for the voucher [HANDLE],refund_or_payment,escalate,"Thank-you note, no active request",refund_or_payment,0.9877,escalate,refund_or_payment requires a human to verify trip-specific policy or account data.,[HANDLE] Hello Steven. I do apologize for the disruption today. Please let us know if we can do anything to assist. *CTB,"[{""source_customer_tweet_id"": ""396168"", ""similar_customer_message"": ""[HANDLE] \ud83d\ude21but thanks for the 30$ meal voucher !!! [HANDLE] !!!"", ""historical_reply"": ""[HANDLE] Hello Steven. I do apologize for the disruption today. Please let us know if we can do anything to assist. *CTB"", ""similarity"": 0.402}, {""source_customer_tweet_id"": ""1639443"", ""similar_customer_message"": ""Thanks for the first class upgrade and voucher [HANDLE] \ud83d\ude18\ud83c\udde8\ud83c\udde6"", ""historical_reply"": ""[HANDLE] You're welcome, thank you for choosing Delta. Take care. *TMB"", ""similarity"": 0.4002}, {""source_customer_tweet_id"": ""2232427"", ""similar_customer_message"": ""Just spent $164 on my flight(s) to Australia. Thanks [HANDLE] for the voucher!!! \ud83d\ude4f\ud83c\udf89"", ""historical_reply"": ""[HANDLE] Wow, sounds like a wonderful trip; so glad to have you onboard! \u2708 *TJP"", ""similarity"": 0.3123}]"
